number_of_match,team_home,team_away,score_home,score_away,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,last_season_position_home,last_season_position_away,ELO_home,ELO_away
71,Leeds United,Leicester City,1.0,4.0,68.0,32.0,11.0,10.0,4.0,8.0,5.0,1.0,2.0,1.0,10.0,3.0,9.0,5.0,0.0,0.0,5.0,9.0,2.0,12.0,6.0,9.0,5.0,1.0,639.0,302.0,541.0,211.0,24.0,20.0,2.0,4.0,10.0,9.0,51.0,45.0,17.0,7.0,19.0,20.0,7.0,12.0,18,5,1624,1766
362,Manchester United,Leicester City,1.0,2.0,53.0,47.0,4.0,12.0,1.0,3.0,3.0,3.0,0.0,6.0,3.0,4.0,9.0,12.0,0.0,0.0,12.0,9.0,6.0,3.0,4.0,4.0,0.0,8.0,561.0,491.0,462.0,404.0,24.0,21.0,2.0,5.0,16.0,5.0,48.0,43.0,10.0,13.0,12.0,17.0,8.0,13.0,3,5,1861,1766
341,Southampton,Leicester City,1.0,1.0,29.0,71.0,5.0,23.0,3.0,9.0,0.0,9.0,2.0,5.0,0.0,10.0,9.0,13.0,1.0,0.0,12.0,9.0,12.0,1.0,3.0,13.0,2.0,10.0,272.0,633.0,179.0,534.0,17.0,17.0,0.0,9.0,8.0,9.0,45.0,65.0,11.0,28.0,14.0,19.0,8.0,3.0,11,5,1712,1766
172,Newcastle United,Leicester City,1.0,2.0,43.0,57.0,8.0,9.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,6.0,10.0,11.0,0.0,0.0,11.0,10.0,10.0,4.0,5.0,4.0,3.0,5.0,371.0,492.0,261.0,396.0,30.0,19.0,4.0,5.0,11.0,10.0,62.0,52.0,24.0,19.0,16.0,14.0,15.0,20.0,13,5,1691,1766
375,Chelsea,Leicester City,2.0,1.0,59.0,41.0,17.0,7.0,6.0,3.0,5.0,3.0,6.0,1.0,6.0,5.0,15.0,16.0,0.0,0.0,15.0,14.0,7.0,9.0,15.0,4.0,2.0,3.0,549.0,381.0,466.0,290.0,20.0,16.0,4.0,3.0,10.0,6.0,61.0,58.0,17.0,15.0,19.0,23.0,12.0,7.0,4,5,1829,1766
255,Aston Villa,Leicester City,1.0,2.0,50.0,50.0,11.0,16.0,2.0,7.0,5.0,2.0,4.0,7.0,7.0,8.0,11.0,12.0,0.0,0.0,12.0,10.0,5.0,7.0,6.0,8.0,5.0,8.0,430.0,450.0,345.0,374.0,31.0,12.0,6.0,1.0,9.0,4.0,59.0,50.0,22.0,21.0,17.0,16.0,9.0,12.0,17,5,1618,1766
235,Wolverhampton,Leicester City,0.0,0.0,44.0,56.0,13.0,13.0,1.0,3.0,6.0,5.0,6.0,5.0,8.0,2.0,11.0,15.0,0.0,0.0,14.0,10.0,7.0,9.0,7.0,6.0,6.0,7.0,429.0,567.0,349.0,493.0,24.0,20.0,5.0,4.0,17.0,8.0,61.0,46.0,11.0,9.0,19.0,19.0,15.0,5.0,7,5,1788,1766
59,Arsenal,Leicester City,0.0,1.0,56.0,44.0,12.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,9.0,3.0,13.0,9.0,0.0,0.0,9.0,13.0,2.0,7.0,9.0,2.0,3.0,4.0,575.0,453.0,495.0,369.0,26.0,26.0,6.0,1.0,2.0,7.0,36.0,46.0,11.0,15.0,15.0,11.0,12.0,10.0,8,5,1807,1766
232,Fulham,West Ham,0.0,0.0,61.0,39.0,20.0,8.0,2.0,1.0,12.0,6.0,6.0,1.0,7.0,3.0,11.0,10.0,0.0,1.0,10.0,10.0,6.0,14.0,13.0,7.0,7.0,1.0,550.0,354.0,463.0,258.0,21.0,28.0,5.0,7.0,8.0,4.0,42.0,49.0,11.0,26.0,13.0,9.0,11.0,6.0,18,16,1584,1672
199,Crystal Palace,West Ham,2.0,3.0,54.0,46.0,6.0,17.0,3.0,7.0,3.0,6.0,0.0,4.0,3.0,4.0,9.0,8.0,0.0,0.0,8.0,9.0,4.0,7.0,2.0,10.0,4.0,7.0,536.0,460.0,422.0,347.0,23.0,20.0,4.0,3.0,9.0,10.0,65.0,51.0,31.0,15.0,17.0,18.0,14.0,11.0,14,16,1682,1672
65,Liverpool,West Ham,2.0,1.0,72.0,28.0,9.0,4.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,13.0,14.0,0.0,0.0,14.0,13.0,3.0,8.0,6.0,4.0,3.0,0.0,827.0,304.0,731.0,210.0,16.0,22.0,2.0,3.0,11.0,6.0,50.0,56.0,16.0,20.0,10.0,18.0,4.0,11.0,1,16,1993,1672
381,West Bromwich Albion,West Ham,1.0,3.0,53.0,47.0,14.0,21.0,4.0,9.0,5.0,9.0,5.0,3.0,6.0,8.0,8.0,11.0,0.0,0.0,10.0,8.0,9.0,11.0,6.0,16.0,8.0,5.0,357.0,326.0,266.0,240.0,25.0,21.0,1.0,4.0,12.0,5.0,63.0,51.0,31.0,22.0,10.0,16.0,12.0,10.0,18,16,1585,1672
48,Tottenham,West Ham,3.0,3.0,51.0,49.0,11.0,13.0,6.0,4.0,4.0,4.0,1.0,5.0,3.0,7.0,13.0,12.0,0.0,0.0,12.0,13.0,8.0,4.0,5.0,10.0,6.0,3.0,511.0,459.0,418.0,374.0,26.0,27.0,3.0,6.0,10.0,11.0,61.0,57.0,15.0,19.0,25.0,14.0,7.0,5.0,6,16,1817,1672
87,Sheffield United,West Ham,0.0,1.0,51.0,49.0,9.0,15.0,5.0,3.0,3.0,5.0,1.0,7.0,2.0,6.0,7.0,6.0,0.0,0.0,6.0,7.0,9.0,3.0,6.0,13.0,3.0,2.0,517.0,497.0,415.0,397.0,24.0,40.0,3.0,6.0,6.0,8.0,58.0,58.0,21.0,31.0,25.0,12.0,8.0,9.0,18,16,1684,1672
367,Brighton,West Ham,1.0,1.0,51.0,49.0,10.0,15.0,2.0,3.0,2.0,8.0,6.0,4.0,3.0,3.0,7.0,5.0,0.0,0.0,4.0,7.0,10.0,7.0,2.0,7.0,8.0,8.0,595.0,552.0,508.0,474.0,29.0,25.0,1.0,7.0,7.0,14.0,26.0,42.0,6.0,15.0,9.0,6.0,12.0,12.0,15,16,1647,1672
350,Burnley,West Ham,1.0,2.0,45.0,55.0,8.0,22.0,3.0,4.0,3.0,12.0,2.0,6.0,5.0,4.0,4.0,8.0,0.0,0.0,8.0,4.0,12.0,9.0,7.0,13.0,1.0,9.0,426.0,544.0,304.0,427.0,39.0,25.0,3.0,7.0,9.0,10.0,40.0,64.0,15.0,40.0,8.0,10.0,12.0,11.0,10,16,1723,1672
259,Manchester City,West Ham,2.0,1.0,63.0,37.0,10.0,9.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,8.0,11.0,0.0,0.0,10.0,6.0,4.0,7.0,5.0,6.0,5.0,3.0,675.0,394.0,604.0,318.0,29.0,22.0,3.0,3.0,8.0,3.0,41.0,32.0,13.0,10.0,11.0,13.0,14.0,20.0,2,16,1968,1672
165,Everton,West Ham,0.0,1.0,60.0,40.0,10.0,11.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,9.0,7.0,0.0,0.0,6.0,9.0,6.0,6.0,5.0,7.0,5.0,4.0,589.0,392.0,492.0,298.0,24.0,16.0,5.0,4.0,7.0,4.0,48.0,48.0,20.0,21.0,15.0,16.0,11.0,20.0,12,16,1727,1672
113,Leeds United,West Ham,1.0,2.0,64.0,36.0,13.0,19.0,7.0,8.0,5.0,8.0,1.0,3.0,5.0,6.0,12.0,10.0,0.0,0.0,9.0,12.0,8.0,6.0,10.0,12.0,3.0,7.0,544.0,297.0,465.0,205.0,29.0,27.0,5.0,8.0,11.0,11.0,52.0,58.0,15.0,24.0,17.0,12.0,16.0,11.0,18,16,1624,1672
287,Manchester United,West Ham,1.0,0.0,62.0,38.0,15.0,7.0,4.0,0.0,4.0,3.0,7.0,4.0,6.0,2.0,12.0,2.0,0.0,0.0,2.0,12.0,10.0,4.0,9.0,6.0,6.0,1.0,684.0,411.0,617.0,335.0,18.0,19.0,2.0,3.0,8.0,7.0,33.0,50.0,10.0,18.0,13.0,13.0,12.0,10.0,3,16,1861,1672
158,Southampton,West Ham,0.0,0.0,63.0,37.0,8.0,8.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,16.0,15.0,0.0,0.0,14.0,16.0,1.0,6.0,4.0,6.0,4.0,2.0,576.0,340.0,483.0,241.0,14.0,30.0,2.0,6.0,2.0,8.0,38.0,58.0,7.0,21.0,15.0,15.0,11.0,17.0,11,16,1712,1672
321,Newcastle United,West Ham,3.0,2.0,35.0,65.0,16.0,16.0,8.0,6.0,1.0,4.0,7.0,6.0,3.0,8.0,9.0,7.0,0.0,1.0,7.0,8.0,8.0,3.0,7.0,8.0,9.0,8.0,272.0,510.0,204.0,432.0,20.0,25.0,1.0,6.0,10.0,13.0,44.0,41.0,12.0,9.0,16.0,11.0,11.0,9.0,13,16,1691,1672
142,Chelsea,West Ham,3.0,0.0,54.0,46.0,11.0,6.0,7.0,0.0,3.0,4.0,1.0,2.0,5.0,4.0,11.0,6.0,0.0,0.0,6.0,11.0,8.0,7.0,9.0,6.0,2.0,0.0,527.0,443.0,438.0,343.0,24.0,26.0,5.0,6.0,6.0,7.0,52.0,63.0,24.0,25.0,16.0,20.0,16.0,13.0,4,16,1829,1672
36,Leicester City,West Ham,0.0,3.0,70.0,30.0,4.0,14.0,0.0,6.0,2.0,5.0,2.0,3.0,6.0,4.0,10.0,8.0,0.0,0.0,8.0,10.0,4.0,3.0,3.0,12.0,1.0,2.0,684.0,296.0,578.0,208.0,19.0,19.0,2.0,6.0,11.0,6.0,43.0,52.0,17.0,24.0,7.0,12.0,18.0,21.0,5,16,1766,1672
226,Aston Villa,West Ham,1.0,3.0,57.0,43.0,9.0,20.0,2.0,10.0,5.0,4.0,2.0,6.0,7.0,3.0,11.0,16.0,0.0,0.0,16.0,10.0,5.0,8.0,6.0,11.0,3.0,9.0,480.0,376.0,397.0,292.0,29.0,29.0,4.0,6.0,10.0,6.0,54.0,44.0,15.0,13.0,13.0,15.0,4.0,5.0,17,16,1618,1672
309,Wolverhampton,West Ham,2.0,3.0,66.0,34.0,20.0,9.0,5.0,6.0,13.0,3.0,2.0,0.0,4.0,2.0,9.0,9.0,0.0,0.0,8.0,9.0,3.0,16.0,15.0,8.0,5.0,1.0,628.0,322.0,552.0,239.0,37.0,24.0,9.0,2.0,17.0,9.0,64.0,54.0,19.0,25.0,20.0,11.0,9.0,12.0,7,16,1788,1672
15,Arsenal,West Ham,2.0,1.0,63.0,37.0,7.0,14.0,3.0,3.0,1.0,6.0,3.0,5.0,7.0,5.0,11.0,13.0,0.0,0.0,12.0,11.0,5.0,5.0,5.0,7.0,2.0,7.0,669.0,383.0,577.0,314.0,30.0,22.0,3.0,7.0,8.0,5.0,44.0,40.0,17.0,16.0,8.0,10.0,11.0,10.0,8,16,1807,1672
253,Fulham,Sheffield United,1.0,0.0,65.0,35.0,15.0,4.0,7.0,2.0,6.0,2.0,2.0,0.0,6.0,4.0,11.0,14.0,0.0,0.0,14.0,10.0,6.0,9.0,7.0,4.0,8.0,0.0,597.0,321.0,494.0,209.0,32.0,34.0,4.0,1.0,26.0,3.0,72.0,60.0,26.0,27.0,6.0,20.0,7.0,8.0,18,18,1584,1684
168,Crystal Palace,Sheffield United,2.0,0.0,44.0,56.0,9.0,7.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,8.0,18.0,0.0,0.0,16.0,8.0,7.0,3.0,6.0,4.0,3.0,3.0,414.0,510.0,298.0,411.0,21.0,39.0,4.0,4.0,15.0,7.0,76.0,62.0,23.0,25.0,24.0,22.0,9.0,18.0,14,18,1682,1684
56,Liverpool,Sheffield United,2.0,1.0,62.0,38.0,17.0,13.0,5.0,2.0,7.0,7.0,5.0,4.0,7.0,3.0,7.0,15.0,0.0,0.0,15.0,6.0,8.0,7.0,10.0,9.0,7.0,4.0,683.0,406.0,589.0,309.0,46.0,23.0,6.0,4.0,12.0,9.0,56.0,71.0,22.0,34.0,7.0,22.0,6.0,4.0,1,18,1993,1684
247,West Ham,Sheffield United,3.0,0.0,46.0,54.0,13.0,8.0,9.0,5.0,3.0,2.0,1.0,1.0,7.0,7.0,11.0,12.0,0.0,0.0,12.0,11.0,8.0,3.0,9.0,5.0,4.0,3.0,429.0,500.0,348.0,427.0,22.0,25.0,2.0,8.0,7.0,7.0,43.0,51.0,15.0,15.0,9.0,18.0,9.0,6.0,16,18,1672,1684
96,West Bromwich Albion,Sheffield United,1.0,0.0,49.0,51.0,17.0,21.0,6.0,5.0,7.0,10.0,4.0,6.0,14.0,9.0,10.0,9.0,0.0,0.0,8.0,9.0,10.0,8.0,9.0,18.0,8.0,3.0,380.0,402.0,298.0,325.0,28.0,36.0,6.0,7.0,5.0,13.0,49.0,55.0,27.0,20.0,12.0,14.0,8.0,7.0,18,18,1585,1684
348,Tottenham,Sheffield United,4.0,0.0,66.0,34.0,20.0,8.0,11.0,1.0,6.0,3.0,3.0,4.0,6.0,6.0,8.0,9.0,0.0,0.0,8.0,7.0,4.0,8.0,10.0,5.0,10.0,3.0,715.0,356.0,650.0,275.0,24.0,18.0,3.0,6.0,15.0,11.0,47.0,39.0,13.0,8.0,11.0,13.0,8.0,8.0,6,18,1817,1684
137,Brighton,Sheffield United,1.0,1.0,74.0,26.0,21.0,5.0,5.0,3.0,8.0,2.0,8.0,0.0,14.0,2.0,9.0,11.0,0.0,1.0,11.0,9.0,6.0,12.0,16.0,3.0,5.0,2.0,545.0,203.0,463.0,130.0,32.0,12.0,12.0,1.0,9.0,5.0,54.0,52.0,23.0,27.0,12.0,12.0,1.0,7.0,15,18,1647,1684
157,Burnley,Sheffield United,1.0,0.0,37.0,63.0,5.0,7.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,5.0,13.0,17.0,0.0,0.0,17.0,12.0,6.0,5.0,4.0,4.0,1.0,3.0,322.0,551.0,224.0,447.0,34.0,21.0,4.0,3.0,3.0,11.0,62.0,57.0,31.0,22.0,12.0,13.0,8.0,8.0,10,18,1723,1684
211,Manchester City,Sheffield United,1.0,0.0,75.0,25.0,10.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,10.0,0.0,7.0,10.0,0.0,0.0,10.0,7.0,3.0,5.0,6.0,0.0,4.0,4.0,805.0,273.0,729.0,206.0,51.0,21.0,5.0,0.0,8.0,4.0,44.0,40.0,14.0,14.0,12.0,15.0,4.0,10.0,2,18,1968,1684
371,Everton,Sheffield United,0.0,1.0,62.0,38.0,16.0,10.0,6.0,3.0,5.0,3.0,5.0,4.0,11.0,4.0,8.0,12.0,0.0,0.0,12.0,8.0,4.0,11.0,12.0,5.0,4.0,5.0,635.0,385.0,547.0,298.0,26.0,20.0,5.0,4.0,7.0,9.0,67.0,43.0,28.0,12.0,21.0,14.0,8.0,8.0,12,18,1727,1684
301,Leeds United,Sheffield United,2.0,1.0,54.0,46.0,23.0,9.0,8.0,1.0,9.0,4.0,6.0,4.0,5.0,7.0,12.0,13.0,0.0,0.0,11.0,12.0,5.0,9.0,13.0,3.0,10.0,6.0,491.0,410.0,387.0,308.0,28.0,22.0,1.0,1.0,9.0,6.0,48.0,53.0,13.0,18.0,15.0,17.0,11.0,11.0,18,18,1624,1684
207,Manchester United,Sheffield United,1.0,2.0,76.0,24.0,16.0,5.0,4.0,3.0,5.0,1.0,7.0,1.0,7.0,2.0,10.0,12.0,0.0,0.0,12.0,10.0,2.0,9.0,10.0,5.0,6.0,0.0,803.0,257.0,711.0,177.0,64.0,10.0,4.0,1.0,17.0,3.0,72.0,33.0,23.0,5.0,21.0,15.0,4.0,16.0,3,18,1861,1684
118,Southampton,Sheffield United,3.0,0.0,68.0,32.0,16.0,3.0,6.0,0.0,7.0,3.0,3.0,0.0,8.0,4.0,8.0,14.0,0.0,0.0,13.0,8.0,4.0,9.0,11.0,3.0,5.0,0.0,572.0,259.0,491.0,179.0,21.0,22.0,7.0,2.0,9.0,6.0,65.0,46.0,22.0,15.0,21.0,17.0,9.0,13.0,11,18,1712,1684
377,Newcastle United,Sheffield United,1.0,0.0,51.0,49.0,16.0,11.0,5.0,1.0,9.0,9.0,2.0,1.0,5.0,2.0,7.0,7.0,0.0,0.0,7.0,6.0,10.0,8.0,8.0,6.0,8.0,5.0,487.0,462.0,434.0,389.0,28.0,14.0,6.0,7.0,24.0,7.0,55.0,44.0,16.0,14.0,8.0,17.0,6.0,4.0,13,18,1691,1684
76,Chelsea,Sheffield United,4.0,1.0,70.0,30.0,20.0,6.0,9.0,3.0,5.0,1.0,6.0,2.0,6.0,7.0,5.0,14.0,0.0,0.0,14.0,5.0,3.0,5.0,10.0,4.0,10.0,2.0,762.0,320.0,669.0,223.0,45.0,19.0,5.0,0.0,3.0,3.0,43.0,33.0,13.0,14.0,13.0,11.0,10.0,5.0,4,18,1829,1684
285,Leicester City,Sheffield United,5.0,0.0,72.0,28.0,19.0,1.0,10.0,0.0,4.0,1.0,5.0,0.0,9.0,1.0,10.0,9.0,0.0,0.0,9.0,10.0,0.0,8.0,14.0,1.0,5.0,0.0,750.0,291.0,668.0,207.0,28.0,17.0,3.0,2.0,13.0,8.0,50.0,41.0,9.0,9.0,19.0,14.0,10.0,18.0,5,18,1766,1684
20,Aston Villa,Sheffield United,1.0,0.0,72.0,28.0,18.0,4.0,2.0,1.0,11.0,2.0,5.0,1.0,10.0,4.0,12.0,13.0,0.0,1.0,13.0,12.0,3.0,18.0,11.0,3.0,7.0,1.0,553.0,221.0,486.0,131.0,26.0,16.0,6.0,1.0,4.0,6.0,54.0,49.0,32.0,22.0,5.0,9.0,7.0,7.0,17,18,1618,1684
323,Wolverhampton,Sheffield United,1.0,0.0,48.0,52.0,10.0,8.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,8.0,15.0,0.0,0.0,15.0,8.0,4.0,4.0,9.0,5.0,1.0,3.0,479.0,512.0,407.0,445.0,32.0,27.0,5.0,7.0,8.0,8.0,53.0,46.0,15.0,11.0,15.0,19.0,10.0,6.0,7,18,1788,1684
38,Arsenal,Sheffield United,2.0,1.0,65.0,35.0,6.0,6.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,9.0,0.0,0.0,8.0,3.0,9.0,5.0,5.0,1.0,1.0,5.0,699.0,373.0,623.0,295.0,26.0,15.0,1.0,2.0,12.0,7.0,45.0,35.0,17.0,14.0,8.0,11.0,10.0,5.0,8,18,1807,1684
283,Fulham,Manchester City,0.0,3.0,46.0,54.0,3.0,8.0,0.0,7.0,0.0,1.0,3.0,0.0,4.0,2.0,14.0,13.0,0.0,0.0,12.0,13.0,5.0,3.0,3.0,7.0,0.0,1.0,444.0,529.0,357.0,449.0,29.0,34.0,3.0,2.0,12.0,15.0,56.0,56.0,10.0,8.0,22.0,20.0,8.0,6.0,18,2,1584,1968
342,Crystal Palace,Manchester City,0.0,2.0,30.0,70.0,9.0,20.0,4.0,3.0,4.0,10.0,1.0,7.0,2.0,6.0,9.0,10.0,0.0,0.0,9.0,8.0,10.0,7.0,3.0,17.0,6.0,3.0,294.0,696.0,215.0,610.0,19.0,49.0,2.0,4.0,13.0,13.0,57.0,59.0,17.0,18.0,18.0,20.0,19.0,12.0,14,2,1682,1968
236,Liverpool,Manchester City,1.0,4.0,56.0,44.0,8.0,8.0,3.0,5.0,2.0,3.0,3.0,0.0,6.0,1.0,13.0,8.0,0.0,0.0,8.0,13.0,3.0,4.0,5.0,6.0,3.0,2.0,649.0,519.0,573.0,444.0,25.0,22.0,3.0,0.0,9.0,17.0,45.0,57.0,10.0,7.0,18.0,20.0,11.0,15.0,1,2,1993,1968
53,West Ham,Manchester City,1.0,1.0,31.0,69.0,6.0,14.0,2.0,7.0,3.0,6.0,1.0,1.0,2.0,10.0,14.0,6.0,0.0,0.0,6.0,13.0,15.0,2.0,2.0,6.0,4.0,8.0,325.0,747.0,224.0,670.0,38.0,20.0,2.0,1.0,6.0,11.0,42.0,47.0,15.0,15.0,15.0,10.0,10.0,9.0,16,2,1672,1968
202,West Bromwich Albion,Manchester City,0.0,5.0,22.0,78.0,4.0,18.0,1.0,7.0,2.0,4.0,1.0,7.0,3.0,8.0,8.0,8.0,0.0,0.0,7.0,8.0,6.0,2.0,4.0,12.0,0.0,6.0,247.0,888.0,163.0,810.0,21.0,27.0,2.0,3.0,3.0,16.0,32.0,59.0,10.0,27.0,13.0,8.0,14.0,4.0,18,2,1585,1968
84,Tottenham,Manchester City,2.0,0.0,34.0,66.0,4.0,22.0,2.0,5.0,0.0,6.0,2.0,11.0,0.0,10.0,13.0,19.0,0.0,0.0,16.0,13.0,17.0,2.0,1.0,15.0,3.0,7.0,318.0,599.0,233.0,532.0,27.0,25.0,1.0,7.0,4.0,17.0,53.0,53.0,8.0,11.0,25.0,13.0,8.0,9.0,6,2,1817,1968
63,Sheffield United,Manchester City,0.0,1.0,35.0,65.0,3.0,16.0,1.0,8.0,1.0,4.0,1.0,4.0,2.0,5.0,14.0,6.0,0.0,0.0,6.0,13.0,7.0,5.0,2.0,10.0,1.0,6.0,375.0,715.0,292.0,624.0,17.0,39.0,2.0,5.0,4.0,17.0,42.0,59.0,13.0,17.0,19.0,12.0,9.0,5.0,18,2,1684,1968
374,Brighton,Manchester City,3.0,2.0,63.0,37.0,19.0,8.0,6.0,4.0,4.0,2.0,9.0,2.0,5.0,3.0,13.0,11.0,0.0,1.0,11.0,13.0,2.0,9.0,10.0,7.0,9.0,1.0,607.0,361.0,540.0,301.0,27.0,12.0,4.0,3.0,12.0,10.0,53.0,50.0,13.0,12.0,18.0,15.0,7.0,7.0,15,2,1647,1968
223,Burnley,Manchester City,0.0,2.0,26.0,74.0,2.0,13.0,0.0,6.0,2.0,1.0,0.0,6.0,1.0,3.0,8.0,5.0,0.0,0.0,5.0,8.0,4.0,3.0,1.0,8.0,1.0,5.0,271.0,804.0,200.0,738.0,29.0,25.0,0.0,1.0,5.0,8.0,41.0,40.0,14.0,17.0,17.0,8.0,8.0,6.0,10,2,1723,1968
164,Everton,Manchester City,1.0,3.0,30.0,70.0,3.0,16.0,2.0,7.0,1.0,4.0,0.0,5.0,0.0,10.0,8.0,8.0,0.0,0.0,8.0,8.0,11.0,2.0,3.0,10.0,0.0,6.0,313.0,755.0,229.0,681.0,25.0,30.0,2.0,3.0,5.0,15.0,46.0,48.0,16.0,14.0,18.0,11.0,14.0,4.0,12,2,1727,1968
34,Leeds United,Manchester City,1.0,1.0,52.0,48.0,12.0,23.0,7.0,2.0,2.0,14.0,3.0,7.0,7.0,10.0,11.0,12.0,0.0,0.0,12.0,11.0,14.0,6.0,11.0,16.0,1.0,7.0,429.0,389.0,356.0,319.0,29.0,13.0,3.0,5.0,10.0,22.0,55.0,57.0,6.0,13.0,27.0,11.0,9.0,6.0,18,2,1624,1968
116,Manchester United,Manchester City,0.0,0.0,46.0,54.0,11.0,9.0,2.0,2.0,6.0,3.0,3.0,4.0,4.0,3.0,13.0,6.0,0.0,0.0,6.0,12.0,10.0,6.0,7.0,6.0,4.0,3.0,502.0,580.0,427.0,503.0,19.0,36.0,3.0,1.0,10.0,14.0,49.0,40.0,10.0,8.0,23.0,6.0,11.0,13.0,3,2,1861,1968
134,Southampton,Manchester City,0.0,1.0,48.0,52.0,9.0,11.0,3.0,5.0,3.0,4.0,3.0,2.0,6.0,6.0,9.0,11.0,0.0,0.0,10.0,8.0,6.0,6.0,7.0,5.0,2.0,6.0,498.0,547.0,408.0,466.0,21.0,20.0,6.0,1.0,9.0,16.0,54.0,52.0,9.0,14.0,26.0,14.0,10.0,11.0,11,2,1712,1968
364,Newcastle United,Manchester City,3.0,4.0,18.0,82.0,11.0,15.0,5.0,6.0,3.0,7.0,3.0,2.0,4.0,5.0,11.0,10.0,0.0,0.0,10.0,10.0,9.0,2.0,10.0,7.0,1.0,8.0,195.0,925.0,132.0,871.0,9.0,23.0,5.0,3.0,7.0,13.0,40.0,53.0,10.0,9.0,13.0,21.0,7.0,4.0,13,2,1691,1968
173,Chelsea,Manchester City,1.0,3.0,55.0,45.0,9.0,18.0,2.0,6.0,2.0,8.0,5.0,4.0,5.0,3.0,11.0,10.0,0.0,0.0,9.0,11.0,8.0,8.0,5.0,14.0,4.0,4.0,654.0,554.0,591.0,488.0,36.0,19.0,3.0,2.0,16.0,9.0,43.0,52.0,7.0,14.0,11.0,18.0,18.0,15.0,4,2,1829,1968
302,Leicester City,Manchester City,0.0,2.0,44.0,56.0,5.0,11.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,13.0,12.0,0.0,0.0,12.0,13.0,9.0,3.0,3.0,9.0,2.0,2.0,452.0,571.0,374.0,502.0,25.0,30.0,1.0,4.0,19.0,11.0,63.0,49.0,13.0,11.0,19.0,14.0,10.0,13.0,5,2,1766,1968
328,Aston Villa,Manchester City,1.0,2.0,28.0,72.0,8.0,13.0,3.0,3.0,3.0,7.0,2.0,3.0,1.0,11.0,12.0,7.0,1.0,1.0,7.0,11.0,6.0,7.0,7.0,6.0,1.0,7.0,304.0,806.0,239.0,740.0,19.0,25.0,5.0,4.0,7.0,12.0,40.0,41.0,14.0,14.0,12.0,5.0,5.0,4.0,17,2,1618,1968
21,Wolverhampton,Manchester City,1.0,3.0,35.0,65.0,10.0,14.0,1.0,9.0,5.0,3.0,4.0,2.0,4.0,6.0,7.0,8.0,0.0,0.0,7.0,7.0,8.0,8.0,6.0,8.0,4.0,6.0,356.0,692.0,273.0,602.0,29.0,30.0,4.0,0.0,12.0,12.0,55.0,54.0,11.0,13.0,25.0,22.0,15.0,4.0,7,2,1788,1968
256,Arsenal,Manchester City,0.0,1.0,45.0,55.0,7.0,15.0,1.0,3.0,3.0,6.0,3.0,6.0,1.0,3.0,11.0,9.0,0.0,0.0,8.0,11.0,11.0,9.0,5.0,12.0,2.0,3.0,479.0,599.0,407.0,531.0,19.0,28.0,3.0,1.0,10.0,19.0,38.0,44.0,13.0,9.0,8.0,5.0,6.0,7.0,8,2,1807,1968
295,Fulham,Leeds United,1.0,2.0,51.0,49.0,13.0,13.0,6.0,4.0,4.0,7.0,3.0,2.0,13.0,7.0,13.0,12.0,0.0,0.0,12.0,13.0,5.0,5.0,11.0,8.0,2.0,5.0,339.0,319.0,246.0,220.0,25.0,18.0,5.0,5.0,13.0,9.0,64.0,60.0,19.0,13.0,20.0,25.0,9.0,9.0,18,18,1584,1624
75,Crystal Palace,Leeds United,4.0,1.0,35.0,65.0,10.0,9.0,6.0,3.0,2.0,4.0,2.0,2.0,3.0,6.0,9.0,16.0,0.0,0.0,15.0,8.0,9.0,5.0,7.0,5.0,3.0,4.0,332.0,599.0,243.0,493.0,24.0,42.0,1.0,4.0,8.0,8.0,53.0,55.0,15.0,14.0,15.0,25.0,13.0,14.0,14,18,1682,1624
4,Liverpool,Leeds United,4.0,3.0,49.0,51.0,22.0,6.0,6.0,3.0,3.0,1.0,13.0,2.0,9.0,0.0,9.0,6.0,0.0,0.0,5.0,9.0,3.0,12.0,17.0,4.0,5.0,2.0,432.0,459.0,328.0,347.0,14.0,29.0,4.0,3.0,19.0,9.0,51.0,64.0,14.0,12.0,13.0,34.0,14.0,12.0,1,18,1993,1624
